('https://www.aldi.co.uk/british-mature-grated-cheddar/p/051748004429600', 'British Mature Grated Cheddar', '1.49', '£5.96 per kg')
('https://www.aldi.co.uk/costellore-prosecco-spumante-doc/p/050776004316800', 'Costellore Prosecco Spumante DOC', '5.99', '£5.99 per 75cl')
('https://www.aldi.co.uk/specially-selected-australian-shiraz/p/053753004787600', 'Specially Selected Australian Shiraz', '5.99', '£5.99 per 75cl')
('https://www.aldi.co.uk/hairspray/p/057057005386600', 'Hairspray', '0.85', '21.3p per 100ml')
('https://www.aldi.co.uk/soft-apricots/p/059415005824800', 'Soft Apricots', '2.09', '£4.18 per kg')
('https://www.aldi.co.uk/scottish-unsalted-butter/p/043598003267000', 'Scottish Unsalted Butter', '1.48', '£5.92 per kg')
('https://www.aldi.co.uk/belton-farm-crumbly-wensleydale/p/059681011416401', 'Belton Farm Crumbly Wensleydale', '1.49', '£5.96 per kg')
('https://www.aldi.co.uk/sweet-%26-sour-chicken-with-rice/p/050562013828601', 'Sweet & Sour Chicken With Rice', '0.69', '£1.73 per kg')
('https://www.aldi.co.uk/cotton-pads/p/042860020723400', 'Cotton Pads', '0.59', '0.295p Each')
('https://www.aldi.co.uk/mcewan%27s-champion-ale/p/047757020850400', "McEwan's Champion Ale", '1.83', '£3.66 per litre')
('https://www.aldi.co.uk/ossian-golden-ale/p/058174020850800', 'Ossian Golden Ale', '1.59', '£3.18 per litre')
('https://www.aldi.co.uk/hairspray-natural-hold/p/057057020694000', 'Hairspray Natural Hold', '0.85', '21.3p per 100ml')
('https://www.aldi.co.uk/scottish-mountain-water-still-4-x-2l/p/041848020893600', 'Scottish Mountain Water Still 4 x 2L', '0.99', '1.2p per 100ml')
('https://www.aldi.co.uk/natural-low-fat-yogurt/p/046695007390000', 'Natural Low Fat Yogurt', '0.45', '9p per 100g')
('https://www.aldi.co.uk/grated-mozzarella-medium-fat-cheese/p/052023007941600', 'Grated Mozzarella Medium Fat Cheese', '1.49', '£5.96 per kg')
('https://www.aldi.co.uk/smoked-haddock-fillets/p/044446010227300', 'Smoked Haddock Fillets', '2.89', '£7.22 per kg')
('https://www.aldi.co.uk/chocolate-fudge-cake/p/068279012857100', 'Chocolate Fudge Cake', '1.25', '27.8p per 100g')
('https://www.aldi.co.uk/nature%27s-pick-romaine-lettuce-2-pack/p/051160004361200', "Nature's Pick Romaine Lettuce 2 Pack", '0.99', '49.5p Each')
('https://www.aldi.co.uk/nature%27s-pick-white-seedless-grapes/p/051186004363200', "Nature's Pick White Seedless Grapes", '1.39', '£2.78 per kg')
('https://www.aldi.co.uk/nature%27s-pick-mixed-seedless-grapes/p/051058004353000', "Nature's Pick Mixed Seedless Grapes", '1.59', '£3.18 per kg')
('https://www.aldi.co.uk/black-forest-tart/p/045434016926800', 'Black Forest Tart', '1.99', '44.2p/45.7p/42.3p per 100g')
('https://www.aldi.co.uk/raspberries/p/058007005563000', 'Raspberries', '1.85', '£12.34 per kg')
('https://www.aldi.co.uk/scotch-pies/p/062693006422200', 'Scotch Pies', '0.89', '44.5p each')
('https://www.aldi.co.uk/instant-noodles---chicken-flavour/p/066093007017200', 'Instant Noodles - Chicken Flavour', '0.22', '22p per 100g')
('https://www.aldi.co.uk/slightly-salted-spreadable-butter/p/068271020778200', 'Slightly Salted Spreadable Butter', '2.39', '£4.78 per kg')
('https://www.aldi.co.uk/sliced-medium-coloured-cheddar/p/068266007550800', 'Sliced Medium Coloured Cheddar', '1.49', '£5.96 per kg')
('https://www.aldi.co.uk/broccoli-%26-cauliflower-florets/p/062660006415800', 'Broccoli & Cauliflower Florets', '0.99', '£2.48 per kg')
('https://www.aldi.co.uk/scottish-mountain-water-sparkling/p/041849016940400', 'Scottish Mountain Water Sparkling', '0.99', '1.2p per 100ml')
('https://www.aldi.co.uk/cod-fishcakes/p/052551004570600', 'Cod Fishcakes', '1.15', '£4.26 per kg')
('https://www.aldi.co.uk/orange-juice-from-concentrate/p/052963004648200', 'Orange Juice From Concentrate', '0.69', '6.9p per 100ml')
('https://www.aldi.co.uk/marmite-spread-yeast-extract/p/048417003964800', 'Marmite Spread Yeast Extract', '2.69', '£1.08 per 100g')
('https://www.aldi.co.uk/8-pains-au-chocolat/p/048645003993000', '8 Pains Au Chocolat', '0.95', '11.9p each')
('https://www.aldi.co.uk/garden-peas/p/060160027739600', 'Garden Peas', '0.59', '65.6p per kg')
('https://www.aldi.co.uk/complimints-strong-mint/p/042390032606000', 'Complimints Strong Mint', '0.79', '£3.16 per 100g')
('https://www.aldi.co.uk/room-spray---vanilla/p/005951054895400', 'Room Spray - Vanilla', '0.42', '£1.75 per litre')
('https://www.aldi.co.uk/bbq-spare-ribs/p/062194006333200', 'Bbq Spare Ribs', '3.29', '£5.48 per kg')
('https://www.aldi.co.uk/cones-strawberry-%26-vanilla/p/056081064222100', 'Cones Strawberry & Vanilla', '0.85', '19.3p per 100ml')
('https://www.aldi.co.uk/classic-and-tasty-straight-cut-chips/p/047891072257100', 'Classic And Tasty Straight Cut Chips', '0.90', '60p per kg')
('https://www.aldi.co.uk/chicken-jalfrezi-with-pilau-rice/p/058113074510500', 'Chicken Jalfrezi With Pilau Rice', '1.89', '£4.20 per kg')
('https://www.aldi.co.uk/banana-flavoured-1%25-fat-milk/p/063365075910900', 'Banana Flavoured 1% Fat Milk', '0.85', '85p per litre')
('https://www.aldi.co.uk/chocolate-chip-sliced-brioche-loaf/p/046092076505100', 'Chocolate Chip Sliced Brioche Loaf', '1.59', '31.8p per 100g')
('https://www.aldi.co.uk/brioche-tear-%26-share-chocolate/p/043924076505500', 'Brioche Tear & Share Chocolate', '1.59', '39.8p per 100g')
('https://www.aldi.co.uk/nature%27s-pick-little-gem-lettuce/p/073669077653400', "Nature's Pick Little Gem Lettuce", '0.67', '33.5p Each')
('https://www.aldi.co.uk/4-cheese-%26-ham-chicken-kievs/p/057805082397200', '4 Cheese & Ham Chicken Kievs', '1.99', '£3.98 per kg')
('https://www.aldi.co.uk/chunky-breaded-haddock-fish-fillets/p/004132092084200', 'Chunky Breaded Haddock Fish Fillets', '2.59', '£5.18 per kg')
('https://www.aldi.co.uk/interdental-medium-toothbrush/p/050261091984400', 'Interdental Medium Toothbrush', '1.19', '59.5p each')
('https://www.aldi.co.uk/nature%27s-pick-brown-onions-3-pack/p/081751190332400', "Nature's Pick Brown Onions 3 Pack", '0.47', '15.7p Each')
('https://www.aldi.co.uk/everyday-essentials-easy-peelers/p/085218231606900', 'Everyday Essentials Easy Peelers', '0.69', '£1.15 per kg')
('https://www.aldi.co.uk/ripen-at-home-avocado-4-pack/p/012432259954600', 'Ripen At Home Avocado 4 Pack', '1.09', '27.3p Each')
('https://www.aldi.co.uk/everyday-essentials-lemons-4-pack/p/010054268711400', 'Everyday Essentials Lemons 4 Pack', '0.54', '13.5p Each')
('https://www.aldi.co.uk/nature%27s-pick-superfood-salad-120g/p/015663273085500', "Nature's Pick Superfood Salad 120g", '0.99', '£8.25 per kg')
('https://www.aldi.co.uk/nature%27s-pick-chestnut-mushrooms/p/020207289542500', "Nature's Pick Chestnut Mushrooms", '0.75', '£3.00 per kg')
('https://www.aldi.co.uk/nature%27s-pick-baking-potatoes-2-5kg/p/018194283202300', "Nature's Pick Baking Potatoes 2.5kg", '1.19', '47.6p per kg')
('https://www.aldi.co.uk/sweet-%26-crunchy-stir-fry-600g/p/022026303577500', 'Sweet & Crunchy Stir Fry 600g', '1.39', '£2.32 per kg')
('https://www.aldi.co.uk/large-loose-baking-potatoes-each/p/700993312781300', 'Large Loose Baking Potatoes Each', '0.15', '15.0p Each')
('https://www.aldi.co.uk/broccoli/p/021709312558500', 'Broccoli', '0.47', '47.0p Each')
('https://www.aldi.co.uk/nature%27s-pick-apple-snack-pack-80g/p/701880322000200', "Nature's Pick Apple Snack Pack 80g", '0.30', '£3.75 per kg')
('https://www.aldi.co.uk/nature%27s-pick-hot-%26-spicy-stir-fry/p/701984322173800', "Nature's Pick Hot & Spicy Stir Fry", '0.89', '£2.97 per kg')
('https://www.aldi.co.uk/nature%27s-pick-baby-plum-tomatoes/p/701338316787600', "Nature's Pick Baby Plum Tomatoes", '0.85', '£2.62 per kg')
('https://www.aldi.co.uk/nature%27s-pick-crispy-potato-slices/p/703184343947400', "Nature's Pick Crispy Potato Slices", '0.95', '£2.72 per kg')
('https://www.aldi.co.uk/sunstream-tomatoes-250g/p/703354343742300', 'Sunstream Tomatoes 250g', '1.49', '£5.96 per kg')
('https://www.aldi.co.uk/sheba-fine-flakes-in-jelly/p/703634413214100', 'Sheba Fine Flakes in Jelly', '11.99', '£3.53 per kg')
('https://www.aldi.co.uk/robust-scottish-smoked-salmon/p/701501412069400', 'Robust Scottish Smoked Salmon', '2.99', '£29.90 per kg')
('https://www.aldi.co.uk/sri-lankan-chicken-pizza/p/705820412187200', 'Sri Lankan Chicken Pizza', '3.29', '£6.94 per kg')
('https://www.aldi.co.uk/avenue-ladies%27-penguin-cosy-pyjamas/p/802902413257600', "Avenue Ladies' Penguin Cosy Pyjamas", '9.99', '')
('https://www.aldi.co.uk/airwaves-menthol-chewing-gum/p/703815414597901', 'Airwaves Menthol Chewing Gum', '0.99', '£2.62/£2.99 per 100g')
('https://www.aldi.co.uk/conditioner-500ml---colour/p/076801414614700', 'Conditioner 500ml - Colour', '1.09', '21.8p per 100ml')
('https://www.aldi.co.uk/pink-5-compartment-jewellery-case/p/802802414894500', 'Pink 5 Compartment Jewellery Case', '9.99', 'each')
('https://www.aldi.co.uk/cat-litter-10l/p/018087414984800', 'Cat Litter 10L', '1.55', '15.5p per litre')
('https://www.aldi.co.uk/white-toilet-tissue/p/054926415036700', 'White Toilet Tissue', '2.09', '10.6p per 100 sheets')
('https://www.aldi.co.uk/snickers-chocolate-bars-multipack/p/708435415462900', 'Snickers Chocolate Bars Multipack', '0.94', '75p/79.5p per 100g')
('https://www.aldi.co.uk/baron-amarillo-rioja/p/702743367751400', 'Baron Amarillo Rioja', '4.49', '£4.49 per 75cl')
('https://www.aldi.co.uk/foodie-market-quinoa/p/700448415692000', 'Foodie Market Quinoa', '0.89', '£2.97 per kg')
('https://www.aldi.co.uk/wooden-pancake-18-piece-set/p/079971416300308', 'Wooden Pancake 18-Piece Set', '12.99', 'each')
('https://www.aldi.co.uk/little-town-wooden-sushi-set/p/706496416309502', 'Little Town Wooden Sushi Set', '8.99', 'each')
('https://www.aldi.co.uk/white-slimline-led-floodlight/p/803094416316700', 'White Slimline LED Floodlight', '6.99', 'each')
('https://www.aldi.co.uk/specially-selected-cr%C3%A9mant-du-jura/p/706337417470300', 'Specially Selected Crémant du Jura', '8.49', '£8.49 per 75cl')
('https://www.aldi.co.uk/sparkling-vinho-verde/p/705581417472500', 'Sparkling Vinho Verde', '6.99', '£6.99 per 75cl')
('https://www.aldi.co.uk/bird-box-brown-acorn-bird-feeder/p/708794417634300', 'Bird Box Brown Acorn Bird Feeder', '4.99', 'each')
('https://www.aldi.co.uk/cambalala-south-african-pinot-grigio/p/702669369655100', 'Cambalala South African Pinot Grigio', '4.49', '£4.49 per 75cl')
('https://www.aldi.co.uk/onion-%26-garlic-pasta-sauce/p/701926418508200', 'Onion & Garlic Pasta Sauce', '0.49', '9.8p per 100g')
('https://www.aldi.co.uk/silver-line-champagne-bowl/p/706945418522200', 'Silver Line Champagne Bowl', '10.99', 'each')
('https://www.aldi.co.uk/butter-beans-in-water/p/015742419098901', 'Butter Beans In Water', '0.35', '14.6p per 100g drained')
('https://www.aldi.co.uk/cannellini-beans-in-water/p/015742419098700', 'Cannellini Beans In Water', '0.35', '14.6p per 100g drained')
('https://www.aldi.co.uk/teal-12-compartment-case-2-pack/p/707446419157208', 'Teal 12 Compartment Case 2 Pack', '2.49', 'per pack')
('https://www.aldi.co.uk/clear-12-compartment-case-2-pack/p/707446419156806', 'Clear 12 Compartment Case 2 Pack', '2.49', 'per pack')
('https://www.aldi.co.uk/cambalala-cabernet-sauvignon/p/705967419308600', 'Cambalala Cabernet Sauvignon', '4.79', '£4.79 per 75cl')
('https://www.aldi.co.uk/buenas-vides-sauvignon-blanc/p/705156419530600', 'Buenas Vides Sauvignon Blanc', '5.99', '£5.99 per 75cl')
('https://www.aldi.co.uk/freeman%27s-bay-sauvignon-blanc/p/708652419748600', "Freeman's Bay Sauvignon Blanc", '5.79', '£5.79 per 75cl')
('https://www.aldi.co.uk/beachfront-californian-pink-moscato/p/702813367692800', 'Beachfront Californian Pink Moscato', '4.99', '£4.99 per 75cl')
('https://www.aldi.co.uk/how-to-train-your-dragon-hatchimals/p/708814419938500', 'How To Train Your Dragon Hatchimals', '29.99', 'each')
('https://www.aldi.co.uk/2-bacon-%26-cheese-wraps/p/705882420102200', '2 Bacon & Cheese Wraps', '1.39', '71.6p per 100g')
('https://www.aldi.co.uk/15-turkey-mini-kiev%27s/p/706302420112600', "15 Turkey Mini Kiev's", '1.39', '£3.09/£4.09 per kg')
('https://www.aldi.co.uk/bramley-apple-pie/p/072181420105200', 'Bramley Apple Pie', '0.85', '15.5p/17p per 100g')
('https://www.aldi.co.uk/dobble-waterproof-game/p/706871420124401', 'Dobble Waterproof Game', '8.99', 'each')
('https://www.aldi.co.uk/adult%27s-matt-black-ski-helmet-m-l/p/802443420704602', "Adult's Matt Black Ski Helmet M/L", '17.99', '')
('https://www.aldi.co.uk/avenue-black-blue-ski-gloves/p/802342420703402', 'Avenue Black/Blue Ski Gloves', '3.99', '')
('https://www.aldi.co.uk/inoc-men%27s-zip-up-ski-top/p/802516420778303', "Inoc Men's Zip Up Ski Top", '24.99', 'each')
('https://www.aldi.co.uk/professor-puzzle-movie-quiz/p/086026420785900', 'Professor Puzzle Movie Quiz', '1.79', 'each')
('https://www.aldi.co.uk/duck-legs---hoisin/p/706253420961600', 'Duck Legs - Hoisin', '2.99', '£6.43 per kg')
('https://www.aldi.co.uk/remington-airplate-straightener/p/709046421109500', 'Remington Airplate Straightener', '19.99', '')
('https://www.aldi.co.uk/extendable-dining-table/p/706764422056000', 'Extendable Dining Table', '99.99', 'each')
('https://www.aldi.co.uk/haysmith%27s-premium-sloe-gin/p/707887422069600', "Haysmith's Premium Sloe Gin", '13.99', '£19.99 per litre')
('https://www.aldi.co.uk/belgian-chocolate-seashells/p/018566328883300', 'Belgian Chocolate Seashells', '2.69', '£1.08 per 100g')
('https://www.aldi.co.uk/kevin-the-carrot-need-for-swede-book/p/708939423065500', 'Kevin The Carrot Need for Swede Book', '2.99', '')
('https://www.aldi.co.uk/shower-resistant-dog-coat/p/007518270923700', 'Shower Resistant Dog Coat', '4.99', 'each')
('https://www.aldi.co.uk/shower-resistant-dog-coat/p/007518270926100', 'Shower Resistant Dog Coat', '4.99', 'each')
('https://www.aldi.co.uk/children%27s-slipper-socks/p/020157311292100', "Children's Slipper Socks", '1.99', '')
('https://www.aldi.co.uk/children%27s-slipper-socks/p/020157311292300', "Children's Slipper Socks", '1.99', '')
('https://www.aldi.co.uk/men%27s-fleece-jacket/p/099006311901100', "Men's Fleece Jacket", '6.99', '')
('https://www.aldi.co.uk/hot-%26-spicy-chicken-breast-slices/p/014026290056600', 'Hot & Spicy Chicken Breast Slices', '1.99', '82.92p/88.44p per 100g')
('https://www.aldi.co.uk/cappuccino-unsweetened/p/073300326809901', 'Cappuccino Unsweetened', '0.69', '50.7p / 60.7p per 100g')
('https://www.aldi.co.uk/chicken-smoked-sausage/p/015276326773501', 'Chicken Smoked Sausage', '1.25', '62.5p per 100g')
('https://www.aldi.co.uk/nature%27s-pick-unwaxed-lemons-4-pack/p/701959330165100', "Nature's Pick Unwaxed Lemons 4 Pack", '0.69', '17.3p Each')
('https://www.aldi.co.uk/babybel-mini-babybel/p/058412330888800', 'Babybel Mini Babybel', '1.99', '£9.95 per kg')
('https://www.aldi.co.uk/lacura-natural-vegan-face-wash/p/702044330971401', 'Lacura Natural Vegan Face Wash', '2.99', '£2.99 per 100ml')
('https://www.aldi.co.uk/thick-%26-creamy-raspberry-yogurt/p/002508332860301', 'Thick & Creamy Raspberry Yogurt', '0.32', '21.3p per 100g')
('https://www.aldi.co.uk/strawberry-%0Athick-%26-creamy%0A-yogurt/p/002508332860502', 'Strawberry Thick & Creamy Yogurt', '0.32', '21.3p per 100g')
('https://www.aldi.co.uk/reed-diffuser---pomegranate/p/700940333125501', 'Reed Diffuser - Pomegranate', '3.49', '£3.49 per 100ml')
('https://www.aldi.co.uk/9-reduced-fat-garlic-slices/p/080777333995801', '9 Reduced Fat Garlic Slices', '0.79', '£2.72 per kg')
('https://www.aldi.co.uk/spicy-meat-feast/p/084301333996802', 'Spicy Meat Feast', '1.49', '£4.82 / £4.58 per kg')
('https://www.aldi.co.uk/garden-peas/p/011658295668300', 'Garden Peas', '0.21', '11.4p per 100g drained')
('https://www.aldi.co.uk/dirty-wedges/p/074975333783500', 'Dirty Wedges', '1.99', '£4.15 / £4.42 per kg')
('https://www.aldi.co.uk/jerk-spiced-chicken-soup/p/019313334211300', 'Jerk Spiced Chicken Soup', '1.69', '£2.82 per kg')
('https://www.aldi.co.uk/four-berry-medley/p/701369321821400', 'Four Berry Medley', '2.39', '£2.39 per kg')
('https://www.aldi.co.uk/scottish-chicken-breast-fillets/p/700468319665000', 'Scottish Chicken Breast Fillets', '3.35', '£5.15 per kg')
('https://www.aldi.co.uk/yogurt-delights-strawberry%26banana/p/701266339315800', 'Yogurt Delights Strawberry&Banana', '0.95', '23.8p per 100g')
('https://www.aldi.co.uk/gardenline-propagator-set-3-pack/p/003018342142704', 'Gardenline Propagator Set 3 Pack', '3.99', 'each')
('https://www.aldi.co.uk/smoked-sausage---reduced-fat/p/015269350942101', 'Smoked Sausage - Reduced Fat', '1.25', '62.5p per 100g')
('https://www.aldi.co.uk/garlic-smoked-sausage/p/015276350942300', 'Garlic Smoked Sausage', '1.25', '62.5p per 100g')
('https://www.aldi.co.uk/fat-free-greek-style-yogurt-lemon/p/021598317300900', 'Fat Free Greek Style Yogurt Lemon', '0.85', '17p per 100g')
('https://www.aldi.co.uk/12-beef-stock-cubes/p/004632354446500', '12 Beef Stock Cubes', '0.35', '29.2p per 100g')
('https://www.aldi.co.uk/luxury-vanilla-yogurt/p/083303357107604', 'Luxury Vanilla Yogurt', '0.42', '28p per 100g')
('https://www.aldi.co.uk/paracetamol-caplets/p/702389337260200', 'Paracetamol Caplets', '0.29', '1.8p per tablet')
('https://www.aldi.co.uk/8-all-butter-croissants/p/020572362839600', '8 All Butter Croissants', '1.99', '45.2p/51p per 100g')
('https://www.aldi.co.uk/cat-sticks---salmon-%26-trout/p/082017234206200', 'Cat Sticks - Salmon & Trout', '0.79', '£1.58 per 100g')
('https://www.aldi.co.uk/light-bulb-6-5w-a60-b/p/017126323534500', 'Light Bulb 6.5w A60 B', '1.99', 'each')
('https://www.aldi.co.uk/led-light-bulb-3w-c37-candles-se/p/017122362571702', 'Led Light Bulb 3w C37 Candles SE', '1.49', 'each')
('https://www.aldi.co.uk/led-light-bulb-non-dim-10w-a60-e/p/017122362572305', 'Led Light Bulb Non-dim 10w A60 E', '1.49', 'each')
('https://www.aldi.co.uk/0%25-strawberry-flavoured-greek-yogurt/p/087206362852900', '0% Strawberry Flavoured Greek Yogurt', '0.69', '46p per 100g')
('https://www.aldi.co.uk/light-bulb-2-5w-c37-candle-ses-bul/p/017126362572501', 'Light Bulb 2.5w C37 Candle SES Bul', '1.99', 'each')
('https://www.aldi.co.uk/light-bulb-2-5w-g45-mini-globe-se/p/017126362572903', 'Light Bulb 2.5w G45 Mini Globe SE', '1.99', 'each')
('https://www.aldi.co.uk/light-bulb-6-5w-a60-e/p/017126362573104', 'Light Bulb 6.5w A60 E', '1.99', 'each')
('https://www.aldi.co.uk/premium-quality-baked-beans/p/062984364917400', 'Premium Quality Baked Beans', '0.29', '6.9p per 100g')
('https://www.aldi.co.uk/hot-%26-spicy-chicken-strips/p/703253366233600', 'Hot & Spicy Chicken Strips', '2.99', '£4.98 per kg')
('https://www.aldi.co.uk/handwash-herbal---clean-%26-nourish/p/014466278714400', 'Handwash Herbal - Clean & Nourish', '0.75', '25p per 100ml')
('https://www.aldi.co.uk/handwash-herbal---clean-%26-protect/p/014466288687601', 'Handwash Herbal - Clean & Protect', '0.75', '25p per 100ml')
('https://www.aldi.co.uk/kickstart-shower-gel---lemon/p/082931293512902', 'Kickstart Shower Gel - Lemon', '0.55', '22p per 100ml')
('https://www.aldi.co.uk/noir-shower-gel/p/007418290266402', 'Noir Shower Gel', '0.49', '16.3p per 100ml')
('https://www.aldi.co.uk/mouthwash-cool-mint/p/703470367622800', 'Mouthwash Cool Mint', '0.39', '7.8p per 100ml')
('https://www.aldi.co.uk/2-steak-bakes/p/704370369588400', '2 Steak Bakes', '0.85', '19.9p/ 30.4p / 27.8p per 100g')
('https://www.aldi.co.uk/chicken-%26-vegetable-soup/p/704655371909100', 'Chicken & Vegetable Soup', '1.25', '£ 1.29')
('https://www.aldi.co.uk/mini-velvety-rose-candle/p/704419373620300', 'Mini Velvety Rose Candle', '1.99', 'each')
('https://www.aldi.co.uk/berry-smoothie-selection/p/062419376886000', 'Berry Smoothie Selection', '1.49', '18.6p per 100ml')
('https://www.aldi.co.uk/smoked-ham/p/086124258325800', 'Smoked Ham', '1.45', '48.3p per 100g')
('https://www.aldi.co.uk/cooked-ham/p/015389271970400', 'Cooked Ham', '0.79', '68.7p per 100g')
('https://www.aldi.co.uk/honey-cured-ham/p/086124335653601', 'Honey Cured Ham', '1.45', '48.3p per 100g')
('https://www.aldi.co.uk/wafer-thin-smoked-ham/p/086149336567601', 'Wafer Thin Smoked Ham', '1.59', '39.8p per 100g')
('https://www.aldi.co.uk/bath-soak-herbal---stress-therapy/p/055354376480002', 'Bath Soak Herbal - Stress Therapy', '0.55', '7.3p per 100ml')
('https://www.aldi.co.uk/bath-soak-herbal---muscle-ease/p/055354376479801', 'Bath Soak Herbal - Muscle Ease', '0.55', '7.3p per 100ml')
('https://www.aldi.co.uk/hardy%27s-chapter-%26-verse-merlot/p/704378377451300', "Hardy's Chapter & Verse Merlot", '4.99', '£4.99 per 75cl')
('https://www.aldi.co.uk/fingergrip-scourers/p/081491212537800', 'Fingergrip Scourers', '0.59', '9.8p each')
('https://www.aldi.co.uk/almat-bio-washing-tablets/p/056325378334000', 'Almat Bio Washing Tablets', '1.79', '4.9p per tablet (9.9p/wash)')
('https://www.aldi.co.uk/ciabatta-sticks/p/016780378336800', 'Ciabatta Sticks', '0.99', '£9.00 per kg')
('https://www.aldi.co.uk/kick-start-lemon-shower-gel/p/082931380813600', 'Kick Start Lemon Shower Gel', '0.55', '22p per 100ml')
('https://www.aldi.co.uk/kick-start-juicy-mango-shower-gel/p/082931380814203', 'Kick Start Juicy Mango Shower Gel', '0.55', '22p per 100ml')
('https://www.aldi.co.uk/12-medium-british-free-range-eggs/p/700084331092600', '12 Medium British Free Range Eggs', '1.29', '10.75p each')
('https://www.aldi.co.uk/prawn-cocktail/p/017491383007100', 'Prawn Cocktail', '1.69', '99.4p per 100g')
('https://www.aldi.co.uk/stonebaked-flatbread-chicken-%26-mango/p/705761383096600', 'Stonebaked Flatbread Chicken & Mango', '1.75', '44.9p per 100g')
('https://www.aldi.co.uk/butternut-squash-chunks/p/069013383095800', 'Butternut Squash Chunks', '0.65', '£1.30 per kg')
('https://www.aldi.co.uk/skyr-strawberry-icelandic-style-yog/p/082984383231502', 'Skyr Strawberry Icelandic Style Yog', '1.29', '28.7p per 100g')
('https://www.aldi.co.uk/skyr-natural-icelandic-style-yogurt/p/082984383231100', 'Skyr Natural Icelandic Style Yogurt', '1.29', '28.7p per 100g')
('https://www.aldi.co.uk/creations-carrot-%26-coriander-soup/p/087134322756800', 'Creations Carrot & Coriander Soup', '0.33', '8.3p per 100g')
('https://www.aldi.co.uk/milk/p/702525380821200', 'Milk', '1.49', '74.5p per 100g')
('https://www.aldi.co.uk/crane-giant-inflatable-basketball/p/800497383567402', 'Crane Giant Inflatable Basketball', '3.99', 'each')
